client_id,loan_type,loan_amount,repaid,loan_id,loan_start,loan_end,rate,loan_duration_days,rate_log,rate_log_normalized,loan_amount_normalized,rate_normalized,loan_duration_days_normalized,loan_type_cash,loan_type_credit,loan_type_home,loan_type_other,rate_freq,rate_log_freq,rate_log_normalized_freq,rate_normalized_freq,amount_per_day,interest_burden,loan_amount_sq,rate_category,rate_duration_interaction,loan_amount_log,rate_cat_low,rate_cat_medium,rate_cat_high
48177,other,1383,0,11264,2009-08-08,2012-01-03,6,878,1.9459101490553132,0.8115075629572489,0.05717457674160422,0.6,0.7570281124497992,0,0,0,1,0.08803611738148984,0.08803611738148984,0.08803611738148984,0.08803611738148984,1.5733788395904438,82.98,1912689,high,5268,7.232733136177615,0,0,1
48177,cash,14740,0,11261,2009-01-27,2010-12-06,1,678,0.6931471805599453,0.2890648263178878,0.9839716902581183,0.1,0.35542168674698793,1,0,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,21.70839469808542,147.4,217267600,low,678,9.598388006047278,1,0,0
48177,home,5818,1,10261,2014-08-26,2017-01-26,1,884,0.6931471805599453,0.2890648263178878,0.3649042464612823,0.1,0.7690763052208835,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,6.574011299435028,58.18,33849124,low,884,8.66888370465667,1,0,0
48177,credit,659,1,10684,2014-10-05,2017-01-16,2,834,1.0986122886681098,0.45815690999132624,0.006938662225922842,0.2,0.6686746987951807,0,1,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.7892215568862275,13.18,434281,low,1668,6.492239835020471,1,0,0
48177,other,7813,1,10073,2012-05-10,2014-07-17,2,798,1.0986122886681098,0.45815690999132624,0.5033305578684429,0.2,0.5963855421686747,0,0,0,1,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,9.778473091364205,156.26,61042969,low,1596,8.963672275615016,1,0,0
48177,cash,7907,0,11968,2014-04-17,2016-01-11,5,634,1.791759469228055,0.7472217363092141,0.5098529003608104,0.5,0.26706827309236947,1,0,0,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,12.451968503937008,395.35,62520649,medium,3170,8.975630184290507,0,1,0
48177,other,2797,1,11593,2001-07-18,2004-01-08,5,904,1.791759469228055,0.7472217363092141,0.1552872606161532,0.5,0.8092369477911646,0,0,0,1,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,3.0906077348066296,139.85,7823209,medium,4520,7.936660155225426,0,1,0
48177,other,8703,1,10933,2002-10-25,2005-07-12,1,991,0.6931471805599453,0.2890648263178878,0.5650846516791562,0.1,0.9839357429718876,0,0,0,1,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,8.773185483870968,87.03,75742209,low,991,9.071537969095724,1,0,0
48177,cash,4112,1,10262,2006-10-07,2009-04-20,5,926,1.791759469228055,0.7472217363092141,0.2465306688870386,0.5,0.8534136546184738,1,0,0,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,4.435814455231931,205.6,16908544,medium,4630,8.321907968230423,0,1,0
48177,cash,11066,0,10271,2009-04-03,2010-10-08,1,553,0.6931471805599453,0.2890648263178878,0.729045240077713,0.1,0.10441767068273092,1,0,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,19.974729241877256,110.66,122456356,low,553,9.311722986264785,1,0,0
48177,credit,10830,0,11177,2009-06-07,2011-10-17,5,862,1.791759469228055,0.7472217363092141,0.7126699972245351,0.5,0.7248995983935743,0,1,0,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,12.549246813441483,541.5,117288900,medium,4310,9.290167671835738,0,1,0
48177,other,14006,1,11680,2009-10-27,2012-06-26,3,973,1.3862943611198906,0.5781296526357756,0.9330419095198446,0.3,0.9477911646586346,0,0,0,1,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,14.379876796714578,420.18,196168036,medium,2919,9.547312483639047,0,1,0
48177,home,5536,1,10956,2001-01-06,2002-06-19,1,529,0.6931471805599453,0.2890648263178878,0.34533721898417985,0.1,0.05622489959839357,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,10.445283018867924,55.36,30647296,low,529,8.619208116822968,1,0,0
48177,other,6318,0,10224,2003-02-02,2005-05-08,10,826,2.3978952727983707,1.0,0.3995975575908965,1.0,0.6526104417670683,0,0,0,1,0.011286681715575621,0.011286681715575621,0.011286681715575621,0.011286681715575621,7.639661426844015,631.8,39917124,high,8260,8.751316246773456,0,0,1
26326,other,10902,1,11559,2014-09-06,2016-11-14,7,800,2.0794415416798357,0.8671944789536634,0.7176658340271995,0.7,0.6004016064257028,0,0,0,1,0.045146726862302484,0.045146726862302484,0.045146726862302484,0.045146726862302484,13.610486891385769,763.14,118853604,high,5600,9.296793259706382,0,0,1
26326,other,1164,0,11960,2014-08-02,2017-01-29,0,911,0.0,0.0,0.041978906466833193,0.0,0.8232931726907631,0,0,0,1,0.09029345372460497,0.09029345372460497,0.09029345372460497,0.09029345372460497,1.2763157894736843,0.0,1354896,low,0,7.060476365999801,1,0,0
26326,other,13264,1,10543,2011-07-09,2013-06-05,1,697,0.6931471805599453,0.2890648263178878,0.8815570358034971,0.1,0.39357429718875503,0,0,0,1,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,19.002865329512893,132.64,175933696,low,697,9.49288426657184,1,0,0
26326,cash,8794,0,11024,2003-04-25,2005-07-20,2,817,1.0986122886681098,0.45815690999132624,0.571398834304746,0.2,0.6345381526104418,1,0,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,10.750611246943766,175.88,77334436,low,1634,9.081938657171658,1,0,0
26326,credit,5275,0,11072,2014-11-11,2016-07-17,1,614,0.6931471805599453,0.2890648263178878,0.32722731057452126,0.1,0.22690763052208834,0,1,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,8.577235772357724,52.75,27825625,low,614,8.570923513837204,1,0,0
26326,credit,12377,0,10671,2010-04-10,2011-11-03,1,572,0.6931471805599453,0.2890648263178878,0.8200111018595615,0.1,0.142570281124498,0,1,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,21.600349040139616,123.77,153190129,low,572,9.423675982299306,1,0,0
26326,home,4856,1,11740,2009-03-10,2010-10-15,1,584,0.6931471805599453,0.2890648263178878,0.2981543158479045,0.1,0.16666666666666666,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,8.300854700854702,48.56,23580736,low,584,8.488176242345745,1,0,0
26326,other,10261,1,11386,2013-05-17,2015-10-07,1,873,0.6931471805599453,0.2890648263178878,0.6731890091590341,0.1,0.7469879518072289,0,0,0,1,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,11.740274599542333,102.61,105288121,low,873,9.23620303150191,1,0,0
26326,credit,13464,0,11655,2001-10-06,2004-03-25,2,901,1.0986122886681098,0.45815690999132624,0.8954343602553427,0.2,0.8032128514056225,0,1,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,14.926829268292684,269.28,181279296,low,1802,9.5078490052457,1,0,0
26326,home,12760,0,11708,2003-12-11,2006-04-13,5,854,1.791759469228055,0.7472217363092141,0.8465861781848459,0.5,0.7088353413654619,0,0,1,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,14.923976608187134,638.0,162817600,medium,4270,9.454148923733976,0,1,0
26326,home,3083,1,11706,2011-04-05,2012-10-10,7,554,2.0794415416798357,0.8671944789536634,0.17513183458229253,0.7,0.10642570281124498,0,0,1,0,0.045146726862302484,0.045146726862302484,0.045146726862302484,0.045146726862302484,5.554954954954955,215.81,9504889,high,3878,8.03398273468322,0,0,1
26326,cash,6147,1,10491,2003-06-01,2005-07-15,3,775,1.3862943611198906,0.5781296526357756,0.3877324451845684,0.3,0.5502008032128514,1,0,0,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,7.921391752577319,184.41,37785609,medium,2325,8.723882104658486,0,1,0
26326,home,2847,1,11251,2000-03-06,2001-09-26,1,569,0.6931471805599453,0.2890648263178878,0.15875659172911463,0.1,0.13654618473895583,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,4.994736842105263,28.47,8105409,low,569,7.954372272531867,1,0,0
26326,other,1411,0,10729,2009-01-07,2011-02-24,3,778,1.3862943611198906,0.5781296526357756,0.059117402164862616,0.3,0.5562248995983936,0,0,0,1,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,1.8112965340179719,42.33,1990921,medium,2334,7.252762418053187,0,1,0
26326,home,3597,1,11988,2001-04-14,2003-03-06,3,691,1.3862943611198906,0.5781296526357756,0.21079655842353595,0.3,0.3815261044176707,0,0,1,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,5.1979768786127165,107.91,12938409,medium,2073,8.188133414510478,0,1,0
26326,other,6119,0,11513,2005-11-15,2007-06-06,2,568,1.0986122886681098,0.45815690999132624,0.38578961976131004,0.2,0.13453815261044177,0,0,0,1,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,10.753954305799649,122.38,37442161,low,1136,8.719317375506371,1,0,0
42320,home,8090,0,10156,2012-09-22,2015-04-17,3,937,1.3862943611198906,0.5781296526357756,0.5225506522342492,0.3,0.8755020080321285,0,0,1,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,8.624733475479744,242.7,65448100,medium,2811,8.99850761180784,0,1,0
42320,cash,13643,1,10728,2002-08-04,2004-05-10,1,645,0.6931471805599453,0.2890648263178878,0.9078545656397446,0.1,0.2891566265060241,1,0,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,21.11919504643963,136.43,186131449,low,645,9.521055143538536,1,0,0
42320,home,5784,1,10909,2005-06-22,2007-06-19,2,727,1.0986122886681098,0.45815690999132624,0.3625451013044685,0.2,0.4538152610441767,0,0,1,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,7.945054945054945,115.68,33454656,low,1454,8.663023639627777,1,0,0
42320,cash,5974,0,11538,2006-01-19,2008-04-29,3,831,1.3862943611198906,0.5781296526357756,0.3757285595337219,0.3,0.6626506024096386,1,0,0,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,7.180288461538462,179.22,35688676,medium,2493,8.695339376799712,0,1,0
42320,credit,8517,1,10624,2000-12-02,2002-11-06,1,704,0.6931471805599453,0.2890648263178878,0.5521787399389397,0.1,0.40763052208835343,0,1,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,12.080851063829787,85.17,72539289,low,704,9.049936850483158,1,0,0
42320,cash,3241,0,11882,2001-12-13,2004-01-12,1,760,0.6931471805599453,0.2890648263178878,0.18609492089925062,0.1,0.5200803212851406,1,0,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,4.258869908015769,32.41,10504081,low,760,8.08394570229562,1,0,0
42320,other,8367,1,11812,2007-08-24,2009-06-16,7,662,2.0794415416798357,0.8671944789536634,0.5417707466000555,0.7,0.3232931726907631,0,0,0,1,0.045146726862302484,0.045146726862302484,0.045146726862302484,0.045146726862302484,12.619909502262443,585.69,70006689,high,4634,9.032170186304704,0,0,1
42320,cash,7906,0,11733,2006-02-12,2007-09-17,4,582,1.6094379124341003,0.6711877414712396,0.5097835137385512,0.4,0.16265060240963855,1,0,0,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,13.560891938250428,316.24,62504836,medium,2328,8.975503722070927,0,1,0
42320,home,12090,1,11443,2010-03-07,2011-09-12,1,554,0.6931471805599453,0.2890648263178878,0.8000971412711629,0.1,0.10642570281124498,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,21.783783783783782,120.9,146168100,low,554,9.400216653174247,1,0,0
42320,other,9498,0,11770,2003-07-24,2006-01-23,2,914,1.0986122886681098,0.45815690999132624,0.6202470163752428,0.2,0.8293172690763052,0,0,0,1,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,10.38032786885246,189.96,90212004,low,1828,9.158941808890182,1,0,0
42320,home,2877,1,10603,2004-10-27,2007-06-13,1,959,0.6931471805599453,0.2890648263178878,0.16083819039689148,0.1,0.9196787148594378,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,2.996875,28.77,8277129,low,959,7.964850887447313,1,0,0
42320,home,1136,0,11574,2012-04-08,2014-04-23,6,745,1.9459101490553132,0.8115075629572489,0.0400360810435748,0.6,0.4899598393574297,0,0,1,0,0.08803611738148984,0.08803611738148984,0.08803611738148984,0.08803611738148984,1.522788203753351,68.16,1290496,high,4470,7.036148493750536,0,0,1
42320,cash,13887,1,11035,2005-06-22,2007-09-06,5,806,1.791759469228055,0.7472217363092141,0.9247849014709963,0.5,0.6124497991967871,1,0,0,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,17.20817843866171,694.35,192848769,medium,4030,9.538780436900131,0,1,0
42320,home,3851,1,11208,2002-12-13,2004-10-01,0,658,0.0,0.0,0.22842076047737997,0.0,0.3152610441767068,0,0,1,0,0.09029345372460497,0.09029345372460497,0.09029345372460497,0.09029345372460497,5.843702579666161,0.0,14830201,low,0,8.256347772918016,1,0,0
42320,credit,1070,1,10769,2011-11-13,2014-02-19,1,829,0.6931471805599453,0.2890648263178878,0.03545656397446572,0.1,0.6586345381526104,0,1,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,1.2891566265060241,10.7,1144900,low,829,6.976348070447749,1,0,0
32961,credit,2275,0,11448,2002-10-12,2004-06-29,9,626,2.302585092994046,0.9602525677891275,0.11906744379683597,0.9,0.25100401606425704,0,1,0,0,0.029345372460496615,0.029345372460496615,0.029345372460496615,0.029345372460496615,3.6283891547049443,204.75,5175625,high,5634,7.730174795246222,0,0,1
32961,home,14257,1,11372,2010-05-25,2012-10-07,0,866,0.0,0.0,0.9504579517069109,0.0,0.7329317269076305,0,0,1,0,0.09029345372460497,0.09029345372460497,0.09029345372460497,0.09029345372460497,16.44405997693195,0.0,203262049,low,0,9.565073431677574,1,0,0
32961,home,9237,0,10850,2011-11-25,2014-07-27,0,975,0.0,0.0,0.6021371079655843,0.0,0.9518072289156626,0,0,1,0,0.09029345372460497,0.09029345372460497,0.09029345372460497,0.09029345372460497,9.464139344262295,0.0,85322169,low,0,9.13108069099055,1,0,0
32961,cash,2630,0,10906,2012-04-21,2014-06-14,4,784,1.6094379124341003,0.6711877414712396,0.14369969469886207,0.4,0.5682730923694779,1,0,0,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,3.3503184713375798,105.2,6916900,medium,3136,7.875119281040293,0,1,0
32961,home,4964,0,11631,2004-08-22,2006-06-02,4,649,1.6094379124341003,0.6711877414712396,0.30564807105190117,0.4,0.2971887550200803,0,0,1,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,7.636923076923077,198.56,24641296,medium,2596,8.510168576479273,0,1,0
32961,cash,1732,0,10426,2010-06-06,2012-04-20,2,684,1.0986122886681098,0.45815690999132624,0.08139050791007493,0.2,0.3674698795180723,1,0,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,2.5284671532846716,34.64,2999824,low,1368,7.457609289715606,1,0,0
32961,credit,13783,1,10239,2013-07-05,2014-12-03,1,516,0.6931471805599453,0.2890648263178878,0.9175686927560366,0.1,0.030120481927710843,0,1,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,26.659574468085108,137.83,189971089,low,516,9.531263778207766,1,0,0
32961,credit,6000,0,10552,2004-12-28,2007-09-16,6,992,1.9459101490553132,0.8115075629572489,0.37753261171246183,0.6,0.9859437751004017,0,1,0,0,0.08803611738148984,0.08803611738148984,0.08803611738148984,0.08803611738148984,6.042296072507553,360.0,36000000,high,5952,8.699681400989514,0,0,1
32961,credit,12553,1,11113,2001-09-08,2003-06-15,3,645,1.3862943611198906,0.5781296526357756,0.8322231473771857,0.3,0.2891566265060241,0,1,0,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,19.431888544891642,376.59,157577809,medium,1935,9.437794618877478,0,1,0
32961,other,2380,1,10918,2007-01-06,2008-08-29,7,601,2.0794415416798357,0.8671944789536634,0.12635303913405496,0.7,0.20080321285140562,0,0,0,1,0.045146726862302484,0.045146726862302484,0.045146726862302484,0.045146726862302484,3.953488372093023,166.6,5664400,high,4207,7.7752758464868625,0,0,1
32961,home,14784,1,10945,2006-03-14,2007-10-18,5,583,1.791759469228055,0.7472217363092141,0.9870247016375243,0.5,0.1646586345381526,0,0,1,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,25.315068493150687,739.2,218566656,medium,2915,9.601368432286577,0,1,0
32961,other,13674,0,11932,2013-11-24,2016-08-08,2,988,1.0986122886681098,0.45815690999132624,0.9100055509297807,0.2,0.9779116465863453,0,0,0,1,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,13.826086956521738,273.48,186978276,low,1976,9.523324627290181,1,0,0
32961,cash,11901,1,11915,2003-06-21,2005-09-04,9,806,2.302585092994046,0.9602525677891275,0.7869830696641688,0.9,0.6124497991967871,1,0,0,0,0.029345372460496615,0.029345372460496615,0.029345372460496615,0.029345372460496615,14.74721189591078,1071.09,141633801,high,7254,9.384461732204798,0,0,1
32961,other,4239,1,10802,2003-11-08,2006-04-30,4,904,1.6094379124341003,0.6711877414712396,0.2553427699139606,0.4,0.8092369477911646,0,0,0,1,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,4.683977900552486,169.56,17969121,medium,3616,8.352318548226004,0,1,0
32961,cash,1693,1,11669,2014-05-06,2017-01-19,1,989,0.6931471805599453,0.2890648263178878,0.07868442964196502,0.1,0.9799196787148594,1,0,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,1.7101010101010101,16.93,2866249,low,989,7.434847875211999,1,0,0
32961,cash,7294,0,10040,2001-12-19,2004-01-20,5,762,1.791759469228055,0.7472217363092141,0.4673189009159034,0.5,0.5240963855421686,1,0,0,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,9.559633027522937,364.7,53202436,medium,3810,8.894944460956886,0,1,0
32961,credit,10602,1,11427,2008-06-05,2009-12-19,4,562,1.6094379124341003,0.6711877414712396,0.696849847349431,0.4,0.12248995983935743,0,1,0,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,18.83126110124334,424.08,112402404,medium,2248,9.268892258925797,0,1,0
29841,home,2778,1,11093,2005-03-21,2007-11-06,0,960,0.0,0.0,0.15396891479322786,0.0,0.9216867469879518,0,0,1,0,0.09029345372460497,0.09029345372460497,0.09029345372460497,0.09029345372460497,2.890738813735692,0.0,7717284,low,0,7.929846429742503,1,0,0
29841,other,8223,1,10617,2013-03-23,2015-02-14,2,693,1.0986122886681098,0.45815690999132624,0.5317790729947266,0.2,0.3855421686746988,0,0,0,1,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,11.848703170028818,164.46,67617729,low,1386,9.014811987694946,1,0,0
29841,home,13862,0,11730,2013-03-12,2015-12-01,6,994,1.9459101490553132,0.8115075629572489,0.9230502359145156,0.6,0.9899598393574297,0,0,1,0,0.08803611738148984,0.08803611738148984,0.08803611738148984,0.08803611738148984,13.931658291457287,831.72,192155044,high,5964,9.536978699538377,0,0,1
29841,home,13683,0,10851,2009-09-16,2011-03-15,4,545,1.6094379124341003,0.6711877414712396,0.9106300305301138,0.4,0.08835341365461848,0,0,1,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,25.060439560439562,547.32,187224489,medium,2180,9.523982546097495,0,1,0
29841,home,4241,0,10589,2006-01-20,2008-07-17,3,909,1.3862943611198906,0.5781296526357756,0.25548154315847904,0.3,0.8192771084337349,0,0,1,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,4.660439560439561,127.23,17986081,medium,2727,8.352790135124629,0,1,0
29841,credit,14623,1,11827,2004-12-01,2007-04-08,6,858,1.9459101490553132,0.8115075629572489,0.9758534554537885,0.6,0.7168674698795181,0,1,0,0,0.08803611738148984,0.08803611738148984,0.08803611738148984,0.08803611738148984,17.023282887077997,877.38,213832129,high,5148,9.590419293693932,0,0,1
29841,credit,6012,0,11965,2000-03-25,2002-07-10,5,837,1.791759469228055,0.7472217363092141,0.3783652511795726,0.5,0.6746987951807228,0,1,0,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,7.174224343675418,300.6,36144144,medium,4185,8.70167907103957,0,1,0
29841,credit,10499,1,11947,2011-10-16,2014-05-05,1,932,0.6931471805599453,0.2890648263178878,0.6897030252567306,0.1,0.8654618473895582,0,1,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,11.252947481243302,104.99,110229001,low,932,9.259130536145614,1,0,0
29841,home,14703,0,10116,2013-04-01,2015-05-15,1,774,0.6931471805599453,0.2890648263178878,0.9814043852345268,0.1,0.5481927710843374,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,18.971612903225807,147.03,216178209,low,774,9.595874844595468,1,0,0
29841,other,9115,0,10144,2001-10-22,2004-05-16,4,937,1.6094379124341003,0.6711877414712396,0.5936719400499584,0.4,0.8755020080321285,0,0,0,1,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,9.717484008528785,364.6,83083225,medium,3748,9.117786390365575,0,1,0
29841,cash,4718,0,11175,2014-03-08,2015-09-13,3,554,1.3862943611198906,0.5781296526357756,0.288578961976131,0.3,0.10642570281124498,1,0,0,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,8.5009009009009,141.54,22259524,medium,1662,8.459352191726387,0,1,0
29841,cash,14837,1,11927,2010-09-18,2012-12-22,0,826,0.0,0.0,0.9907021926172634,0.0,0.6526104417670683,1,0,0,0,0.09029345372460497,0.09029345372460497,0.09029345372460497,0.09029345372460497,17.94074969770254,0.0,220136569,low,0,9.604946736749472,1,0,0
29841,other,13164,1,11716,2010-08-28,2012-02-19,1,540,0.6931471805599453,0.2890648263178878,0.8746183735775742,0.1,0.0783132530120482,0,0,0,1,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,24.33271719038817,131.64,173290896,low,540,9.48531707193041,1,0,0
29841,home,7223,1,11188,2014-06-06,2016-02-24,5,628,1.791759469228055,0.7472217363092141,0.4623924507354982,0.5,0.25502008032128515,0,0,1,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,11.483306836248012,361.15,52171729,medium,3140,8.88516409509682,0,1,0
29841,credit,14721,0,11045,2005-02-09,2007-06-09,7,850,2.0794415416798357,0.8671944789536634,0.9826533444351929,0.7,0.7008032128514057,0,1,0,0,0.045146726862302484,0.045146726862302484,0.045146726862302484,0.045146726862302484,17.29847238542891,1030.47,216707841,high,5950,9.59709825261865,0,0,1
29841,credit,10537,1,10157,2010-08-04,2013-03-11,3,950,1.3862943611198906,0.5781296526357756,0.6923397169025812,0.3,0.9016064257028112,0,1,0,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,11.079915878023133,316.11,111028369,medium,2850,9.262743050769231,0,1,0
29841,cash,4301,1,10742,2005-01-15,2007-07-18,4,914,1.6094379124341003,0.6711877414712396,0.25964474049403274,0.4,0.8293172690763052,1,0,0,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,4.700546448087431,172.04,18498601,medium,3656,8.366835309827675,0,1,0
29841,cash,9394,1,11617,2011-04-25,2013-04-02,6,708,1.9459101490553132,0.8115075629572489,0.6130308076602831,0.6,0.41566265060240964,1,0,0,0,0.08803611738148984,0.08803611738148984,0.08803611738148984,0.08803611738148984,13.249647390691115,563.64,88247236,high,4248,9.147932911847565,0,0,1
44601,home,4475,1,10362,2005-07-29,2007-07-06,7,707,2.0794415416798357,0.8671944789536634,0.2717180127671385,0.7,0.41365461847389556,0,0,1,0,0.045146726862302484,0.045146726862302484,0.045146726862302484,0.045146726862302484,6.320621468926554,313.25,20025625,high,4949,8.406485069431817,0,0,1
44601,credit,7005,1,10988,2011-02-07,2013-03-31,9,783,2.302585092994046,0.9602525677891275,0.4472661670829864,0.9,0.5662650602409639,0,1,0,0,0.029345372460496615,0.029345372460496615,0.029345372460496615,0.029345372460496615,8.934948979591837,630.45,49070025,high,7047,8.854522203757432,0,0,1
44601,cash,6636,1,11246,2009-12-07,2011-12-31,3,754,1.3862943611198906,0.5781296526357756,0.4216625034693311,0.3,0.5080321285140562,1,0,0,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,8.789403973509934,199.08,44036496,medium,2262,8.800415333145924,0,1,0
44601,home,8635,1,10700,2004-03-08,2006-10-07,5,943,1.791759469228055,0.7472217363092141,0.5603663613655288,0.5,0.8875502008032129,0,0,1,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,9.147245762711865,431.75,74563225,medium,4715,9.063694791634697,0,1,0
44601,credit,5478,1,10355,2013-09-28,2016-01-11,4,835,1.6094379124341003,0.6711877414712396,0.3413127948931446,0.4,0.6706827309236948,0,1,0,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,6.552631578947368,219.12,30008484,medium,3340,8.608677881538416,0,1,0
44601,credit,14104,1,10277,2011-01-12,2012-12-22,4,710,1.6094379124341003,0.6711877414712396,0.9398417985012489,0.4,0.41967871485943775,0,1,0,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,19.836849507735582,564.16,198922816,medium,2840,9.554284623436097,0,1,0
44601,credit,10120,0,10177,2001-11-03,2004-02-13,2,832,1.0986122886681098,0.45815690999132624,0.6634054954204829,0.2,0.6646586345381527,0,1,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,12.148859543817528,202.4,102414400,low,1664,9.222367752188902,1,0,0
44601,cash,2003,1,11173,2008-09-13,2011-03-05,1,903,0.6931471805599453,0.2890648263178878,0.10019428254232583,0.1,0.8072289156626506,1,0,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,2.21570796460177,20.03,4012009,low,903,7.602900462204755,1,0,0
44601,cash,9532,0,10694,2006-10-17,2008-06-06,0,598,0.0,0.0,0.6226061615320566,0.0,0.19477911646586346,1,0,0,0,0.09029345372460497,0.09029345372460497,0.09029345372460497,0.09029345372460497,15.913188647746244,0.0,90859024,low,0,9.162514742493578,1,0,0
44601,other,5085,0,11363,2002-04-13,2004-03-18,3,705,1.3862943611198906,0.5781296526357756,0.3140438523452678,0.3,0.40963855421686746,0,0,0,1,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,7.2025495750708215,152.55,25857225,medium,2115,8.534246945982066,0,1,0
44601,other,6129,1,10289,2013-10-07,2015-05-11,3,581,1.3862943611198906,0.5781296526357756,0.3864834859839023,0.3,0.1606425702811245,0,0,0,1,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,10.530927835051546,183.87,37564641,medium,1743,8.720950028930258,0,1,0
44601,credit,7232,1,10475,2005-08-19,2007-12-07,4,840,1.6094379124341003,0.6711877414712396,0.46301693033583124,0.4,0.6807228915662651,0,1,0,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,8.599286563614744,289.28,52301824,medium,3360,8.886409166849282,0,1,0
